nome,endereco,telefone,whatsapp,palavra_chave,cidade,bairro,data_coleta
Clau Esmalteria,"
R. Roque Palmieri, 334 - Cidade Líder, São Paulo - SP, 08285-170",5511971611715,https://wa.me/5511971611715,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:23:50
"Sobrancelhas, cílios e limpeza de pele, cidade líder","
R. Onófre Jorge Velho, 173 - Cidade Líder, São Paulo - SP, 08280-330",5511980373093,https://wa.me/5511980373093,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:23:59
Studio Vanessa Porto,"
Av. Maria Luiza Americano, n°2437 B - Cidade Líder, São Paulo - SP, 08280-190",5511942845735,https://wa.me/5511942845735,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:24:08
Studio Vitória sena,"
Av. Maria Luiza Americano, 2248 - Cidade Líder, São Paulo - SP, 08280-230",5511965471300,https://wa.me/5511965471300,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:24:48
Espaço Liz Sobrancelhas,"
R. Adaíra, 114 - Cidade Líder, São Paulo - SP, 08285-160",5511996819592,https://wa.me/5511996819592,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:24:56
Moises Cabeleireiro,"
Rua Marajá-Açu - Cidade Líder, São Paulo - SP, 03578-090",5511969335382,https://wa.me/5511969335382,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:25:06
Tok's De Beleza,"
Av. Líder, 1489 - Cidade Líder, São Paulo - SP, 08285-000",5511952273998,https://wa.me/5511952273998,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:25:15
Maquiagem,"
R. Vuarame, 373 - Cidade Líder, São Paulo - SP, 03574-100",551179025137,https://wa.me/551179025137,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:25:24
LS Studio Itaquera,"
Av. Itaquera, 5218 - Cidade Líder, São Paulo - SP, 08285-060",5511978000566,https://wa.me/5511978000566,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:25:31
Ns Studio Beauty,"
R. Serra das Divisões, 178a - Cidade Líder, São Paulo - SP, 03587-000",5511916945559,https://wa.me/5511916945559,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:25:54
Espaço Mãos de Rainha,"
R. Goianira, 143 - Cidade Líder, São Paulo - SP, 08285-240",5511951974043,https://wa.me/5511951974043,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:26:02
The luxxe,"
Av. Líder, 1975A - Cidade Líder, São Paulo - SP, 08285-000",5511994204298,https://wa.me/5511994204298,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:26:11
Giulia França Studio,"
ao lado do 286 - R. Figueira da Índia - Cidade Líder, São Paulo - SP, 03577-080",5511917524033,https://wa.me/5511917524033,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:26:22
Isabela Rodrigues Nail designer,"
Av. Líder, 2466 - Cidade Líder, São Paulo - SP, 08280-005",5511960399638,https://wa.me/5511960399638,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:26:29
Studio Gabrieli Zaboto,"
R. Agostinho da Faria, 398 - Complemento 06 - Cidade Líder, São Paulo - SP, 08280-100",5511990024696,https://wa.me/5511990024696,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:26:35
Blend Nails By Carol’s,"
Av. Líder, 76 - sobreloja - Cidade Líder, São Paulo - SP, 03586-000",5511985300824,https://wa.me/5511985300824,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:27:06
Studio Bonita Canosa,"
Av. Dr. Francisco Munhoz Filho, 881 - Cidade Líder, São Paulo - SP, 08280-000",5511934100372,https://wa.me/5511934100372,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:27:23
Studio Júlia Arcanjo,"
Av. Líder, 650 - Cidade Líder, São Paulo - SP, 03585-000",5511986566793,https://wa.me/5511986566793,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:27:30
Studio todabella,"
R. Rancho Alegre, 236 - Cidade Líder, São Paulo - SP, 08285-180",5511984976191,https://wa.me/5511984976191,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:27:40
"Adriana Missio , alongamento de unha , progressiva","
Av. Dr. Francisco Munhoz Filho, 555 - Cidade Líder, São Paulo - SP, 08280-000",5511979727331,https://wa.me/5511979727331,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:27:50
Studio Jenipher Souza,"
Av. Maria Luiza Americano, 2765 - Cidade Líder, São Paulo - SP, 08280-190",5511988458978,https://wa.me/5511988458978,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:28:13
Espaço Hair Essência,"
R. Rafael da Silva e Sousa, 299 - Cidade Líder, São Paulo - SP, 08280-090",5511942928126,https://wa.me/5511942928126,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:28:28
Espaço Leide,"
Av. Líder, 680 - Cidade Líder, São Paulo - SP, 03586-000",5511930611027,https://wa.me/5511930611027,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:29:00
Helinho Marques - Salão de Beleza,"
Av. Cabrália Paulista, 103 - Cidade Patriarca, São Paulo - SP, 03551-010",5511972690464,https://wa.me/5511972690464,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:35:09
Rainha da Beleza,"
Rua Caicó, 131 - Cidade Patriarca, São Paulo - SP, 03551-060",5511954541202,https://wa.me/5511954541202,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:35:16
Vanessa Machado Beauty,"
R. Palmeiras das Missões, 270 - Cidade Patriarca, São Paulo - SP, 03550-060",5511992042877,https://wa.me/5511992042877,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:35:40
Brit's Studio,"
R. Campo Maior, 139 - Cidade Patriarca, São Paulo - SP, 03551-110",5511987969187,https://wa.me/5511987969187,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:35:48
Michelle Espaço Vip,"
Av. Ajarani, 417 - Cidade Patriarca, São Paulo - SP, 03548-000",551129574533,https://wa.me/551129574533,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:35:54
Salão Harrods & Estética,"
Praça Dr. Pereira do Rego, 243 - Cidade Patriarca, São Paulo - SP, 03553-050",5511953951170,https://wa.me/5511953951170,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:36:18
Studio Ligya Ramalho,"
Rua Caicó, 204 - Cidade Patriarca, São Paulo - SP, 03551-060",5511995218357,https://wa.me/5511995218357,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:36:25
Espaço Marta Soutos,"
Rua São Serapião n 165 sala 02 sobreloja - Cidade Patriarca, São Paulo - SP, 03664-000",5511961306470,https://wa.me/5511961306470,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:36:32
Rafa e Cida Studio de beleza,"
R. Itueta, 217 - Cidade Patriarca, São Paulo - SP, 03543-040",5511950843821,https://wa.me/5511950843821,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:36:58
Sheckiná Cabelo e Estética,"
R. João Marchiori, 209 - Cidade Patriarca, São Paulo - SP, 03547-020",551126843949,https://wa.me/551126843949,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:37:07
Fabíola Nunes Nail,"
R. Xapuri, 451 - Cidade Patriarca, São Paulo - SP, 03555-040",5511979509390,https://wa.me/5511979509390,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:37:36
Larissa Tisi Beauty,"
Av. Antônio Estevão de Carvalho, 2546 - SALA 5 - Cidade Patriarca, São Paulo - SP, 03540-200",5511962447989,https://wa.me/5511962447989,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:37:43
Rafaela Senna cabeleireira - salão popular - ESPECIALISTA EM ALISAMENTO CAPILAR/ CRONOGRAMA CAPILAR PERSONALIZADO/,"
R. Antônio Carlos dos Santos, 282 - Cidade Patriarca, São Paulo - SP, 03547-010",5511939517237,https://wa.me/5511939517237,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:37:51
Salão e Barbearia do Landinho,"
R. Jarbas de Carvalho, 300 - Cidade Patriarca, São Paulo - SP, 03553-000",5511984680611,https://wa.me/5511984680611,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:38:01
Espaço Donna Lux,"
R. Alto do Parnaíba, 178 - Cidade Patriarca, São Paulo - SP, 03556-030",5511942620186,https://wa.me/5511942620186,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:38:08
Studio Gabriela Cardador,"
Av. Ajarani, 365 - Cidade Patriarca, São Paulo - SP, 03548-000",5511987788638,https://wa.me/5511987788638,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:38:16
MAAK ESTÉTICA AVANÇADA,"
Rua, Av. Antônio Estevão de Carvalho, 2707 A - Cidade Patriarca, São Paulo - SP, 03540-200",5511955309616,https://wa.me/5511955309616,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:38:40
Studio Malu Mota,"
R. Colatina, 297 - Cidade Patriarca, São Paulo - SP, 03550-000",5511958517905,https://wa.me/5511958517905,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:38:47
Podologia Zona Leste - Amarílis Mariano Podologia,"
Rua Simonésia, 309 - Cidade Patriarca, São Paulo - SP, 03556-090",5511997477321,https://wa.me/5511997477321,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:38:54
Salão Sempre Bella Deia,"
R. Porto da Folha, 362 - Cidade Patriarca, São Paulo - SP, 03552-020",5511992264153,https://wa.me/5511992264153,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:39:05
Manicure Zona Leste - Espaço Amarílis Mariano,"
Rua Simonésia, 309 - Cidade Patriarca, São Paulo - SP, 03556-090",5511997477321,https://wa.me/5511997477321,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:39:43
Priscila Julião Nails,"
R. Icó, 198 - Cidade Patriarca, São Paulo - SP, 03564-030",5511945334774,https://wa.me/5511945334774,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:39:53
Claudia Barbosa,"
R. Dom Joaquim de Oliveira, 315 - Cidade Patriarca, São Paulo - SP, 03547-040",5511963698761,https://wa.me/5511963698761,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:40:10
Espaço Rosado,"
R. Alto Garças, 300 - Cidade Patriarca, São Paulo - SP, 03546-000",5511948194284,https://wa.me/5511948194284,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:40:49
Barbearia Calixto®,"
Av. Antônio Estevão de Carvalho, 3438 - Cidade Patriarca, São Paulo - SP, 03540-200",5511984383239,https://wa.me/5511984383239,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:40:56
Studio Vaneide Designer - Cílios que Duram,"
Av. Antônio Estevão de Carvalho, 2546 - Sala 7 - Cidade Patriarca, São Paulo - SP, 03540-200",5511944980102,https://wa.me/5511944980102,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:41:05
Caroline Sampaio Beauty,"
R. Antônio Carlos dos Santos - Cidade Patriarca, São Paulo - SP, 03547-010",5511989001422,https://wa.me/5511989001422,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:41:12
Studio Raissa Nunes,"
R. Antônio Carlos dos Santos, 28 - Cidade Patriarca, São Paulo - SP, 03547-010",5511970311576,https://wa.me/5511970311576,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:41:22
Bella Center Estetic,"
R. Jarbas de Carvalho, 21 - Cidade Patriarca, São Paulo - SP, 03553-000",5511948084730,https://wa.me/5511948084730,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:41:29
cabelereiro,"
Av. Patrocínio Paulista, 96 - Cidade Patriarca, São Paulo - SP, 03552-000",5511949337060,https://wa.me/5511949337060,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:41:53
Semprebellaesthetic,"
R. Própria, 33 - Cidade Patriarca, São Paulo - SP, 03552-040",5511967258475,https://wa.me/5511967258475,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:42:13
Clínica Estética Royale,"
R. Porto da Folha, 115 - Cidade Patriarca, São Paulo - SP, 03552-020",551122546910,https://wa.me/551122546910,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:42:22
Studio Isis Ferreira,"
R. São Donaciano, 18 - Sala 1 - Cidade Patriarca, São Paulo - SP, 03547-080",5511979569939,https://wa.me/5511979569939,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:42:31
Manicure/ Ateliê Dani Ferreira,"
R. Sabaudia, 134 - cs 2 - Cidade Patriarca, São Paulo - SP, 03552-050",5511963253621,https://wa.me/5511963253621,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:43:05
Gilson Cabeleireiros,"
Av. Antônio Estevão de Carvalho, 3020 - Cidade Patriarca, São Paulo - SP, 03540-200",5511964502289,https://wa.me/5511964502289,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:43:27
Studio Shirley Moraes,"
Av. Antônio Estevão de Carvalho, 3126 - Cidade Patriarca, São Paulo - SP, 03540-200",5511994726808,https://wa.me/5511994726808,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:43:40
Barbearia O Patriarca,"
R. Lavras, 28 - Cidade Patriarca, São Paulo - SP, 03544-120",5511947296481,https://wa.me/5511947296481,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:44:11
Templo De Umbanda Sagrada Sete Luzes Divinas,"
R. Alto Garças, 300 - Cidade Patriarca, São Paulo - SP, 03546-000",5511948194284,https://wa.me/5511948194284,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:44:47
Sarang Spá das unhas,"
R. Manicoré, 60 - Cidade Patriarca, São Paulo - SP, 03551-065",5511989014132,https://wa.me/5511989014132,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:44:54
Studio Thamy Theodoro,"
R. Antônio Carlos dos Santos - Cidade Patriarca, São Paulo - SP, 03547-010",5511952030262,https://wa.me/5511952030262,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:45:20
Sarah Sant'Anna Nail Designer,"
Av. Cabrália Paulista, 103 - Cidade Patriarca, São Paulo - SP, 03551-010",5511914981806,https://wa.me/5511914981806,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:45:28
Esmalteria Mayra Borges,"
R. Própria, 33 - Sala 3 - Cidade Patriarca, São Paulo - SP, 03552-040",5511981407115,https://wa.me/5511981407115,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:45:38
Anna Júlia Nail Designer,"
R. Dr. Ivan Maia de Vasconcelos, 182 - Cidade Patriarca, São Paulo - SP, 03552-130",5511984889047,https://wa.me/5511984889047,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:45:53
Studio Sthefani Gomes Hair,"
Av. Antônio Estevão de Carvalho, 3020 - Cidade Patriarca, São Paulo - SP, 03540-200",5511988388099,https://wa.me/5511988388099,salão de beleza,São Paulo,Cidade Patriarca,2025-09-30 12:46:02
